age,home_owner,income,months_employed,years_employed,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month
52,1,5572,0,1,1,3,0,1800,85700,0.67112437,0.809346382,0.760348293,0.782374,0.682374,5
40,1,7621,0,1,4,7,1,800,73850,0.71415042,0.867615371,0.85246575,0.502494,0.702494,6
55,1,4550,0,9,3,3,1,700,74950,0.717561345,0.940552613,0.676868854,0.769323,0.869323,2
64,0,3145,1,5,7,1,1,400,62550,0.789630252,0.922730742,0.988029137,0.545662,0.745662,2
24,0,3035,6,5,1,4,1,500,75900,0.814496639,0.954121027,0.930675956,0.758403,0.858403,6
49,1,6190,0,3,3,3,1,800,64350,0.713651261,0.869960945,0.742023204,0.491395,0.591395,6
28,1,2835,9,5,2,4,0,1200,56500,0.885179832,0.921395224,0.628722712,0.519676,0.519676,6
45,1,3270,7,2,10,7,1,800,80100,0.762191597,0.967622105,0.789149384,0.615738,0.715738,5
27,0,2777,6,1,4,2,1,1700,78300,0.690960504,0.866560424,0.859982835,0.473421,0.673421,5
46,0,3200,4,9,3,3,1,800,43700,0.596339496,0.865370803,0.634918638,0.563771,0.663771,6
29,0,2281,0,8,1,5,1,400,48050,0.745357143,0.937140869,0.681170321,0.577345,0.477345,13
46,0,1775,0,2,4,1,0,1000,70650,0.595947899,0.910273388,0.761432431,0.718644,0.618644,10
52,1,5200,0,6,3,1,1,2800,70650,0.524315126,0.899151553,0.694998849,0.730967,0.730967,8
25,1,3225,0,4,2,7,1,1100,34400,0.795666387,0.914717633,0.857513363,0.62578,0.92578,8
27,0,3575,0,8,2,2,1,700,47950,0.764695798,0.886604417,0.665858056,0.774131,0.774131,4
21,0,1830,0,3,1,1,1,700,48450,0.687119328,0.796821692,0.677674897,0.438542,0.638542,6
66,1,3075,0,1,1,3,0,700,64600,0.692198319,0.845248249,0.851654572,0.791777,0.791777,4
41,1,3185,0,6,4,2,1,800,34400,0.596659664,0.848469205,0.471495399,0.487163,0.687163,7
49,1,3725,0,5,1,7,0,600,30600,0.601851261,0.851925839,0.44484547,0.570355,0.570355,9
40,0,6200,0,6,2,6,1,1150,82450,0.745784874,0.885605584,0.73792881,0.877324,0.777324,7
49,1,2734,0,10,1,11,0,1100,49350,0.767586555,0.868737655,0.694853385,0.576097,0.776097,3
33,0,1815,7,5,10,2,1,400,60150,0.822836975,0.913741246,0.709068677,0.553147,0.653147,4
43,0,3115,0,6,7,3,1,700,50650,0.650839496,0.849569043,0.668320682,0.603144,0.503144,8
40,0,5225,0,4,7,4,1,1100,47400,0.657757983,0.961909679,0.868470254,0.763955,0.763955,4
50,0,2630,0,2,2,4,0,700,60300,0.723168067,0.771065272,0.519477252,0.576337,0.576337,6
49,0,5295,0,4,6,3,1,1800,81700,0.693183193,0.884449632,0.548713025,0.442464,0.742464,9
47,1,5240,0,1,1,3,0,700,61950,0.778682353,0.91138445,0.635552692,0.445926,0.445926,4
61,1,5000,0,6,5,2,1,700,42800,0.745462185,0.852947118,0.691411869,0.709041,0.509041,4
51,0,3710,11,7,9,10,1,2800,39050,0.549421008,0.922596068,0.468282348,0.467473,0.667473,8
39,1,2185,4,2,7,2,1,1100,61400,0.731227731,0.872104507,0.696147162,0.823939,0.623939,4
52,1,4770,0,6,2,7,1,850,84650,0.686578992,0.933919914,0.809180685,0.819362,0.719362,5
46,1,3510,5,4,6,4,1,500,61300,0.713552101,0.905896481,0.624645431,0.679161,0.379161,3
44,1,5933,0,2,2,2,1,1200,74050,0.534906723,0.851858502,0.737336684,0.556316,0.456316,7
35,0,6600,0,10,2,11,1,900,70700,0.694898319,0.924795744,0.86054159,0.678576,0.678576,4
42,1,6730,0,6,6,4,0,2800,80750,0.824237815,0.904673191,0.700397289,0.669352,0.769352,3
50,0,5000,0,2,2,1,1,500,55800,0.841268908,0.8552478,0.625000535,0.535553,0.635553,8
45,1,5140,0,5,4,3,1,1100,85250,0.624292437,0.870993446,0.774078419,0.644635,0.744635,4
31,0,6785,0,6,6,2,0,600,44300,0.592191597,0.930496947,0.738507245,0.728953,0.428953,7
29,1,3200,0,4,6,2,1,400,38150,0.624889076,0.868793769,0.648982477,0.354994,0.354994,4
51,0,3015,0,2,2,8,1,2550,72650,0.639177311,0.896716197,0.752565093,0.540598,0.640598,6
36,0,4613,6,2,3,2,1,400,61200,0.798839496,0.976420812,0.903656375,0.9082,0.8082,7
27,0,3735,1,5,3,6,1,1200,37450,0.622654622,0.918174268,0.817337814,0.533261,0.433261,3
43,0,3660,0,8,2,3,0,800,83250,0.71422437,0.921496229,0.854266941,0.74729,0.84729,5
51,1,6245,0,3,2,4,1,1900,85950,0.748997479,0.730663045,0.636270601,0.511712,0.411712,11
42,0,2570,0,5,4,8,1,2200,63950,0.678887395,0.910250943,0.842765843,0.460111,0.460111,3
56,1,4625,0,5,6,1,1,1350,84850,0.676121849,0.778977375,0.487677028,0.549308,0.549308,7
58,1,3155,3,0,5,2,0,1300,54950,0.748867227,0.901407344,0.841614107,0.573932,0.873932,6
56,1,3000,0,5,2,4,0,700,69100,0.648596639,0.975343419,0.561343612,0.525226,0.725226,4
42,0,3125,0,4,2,5,1,2100,76350,0.666946218,0.957398097,0.931143153,0.917976,0.917976,10
29,0,2005,2,0,4,3,1,1200,37200,0.802433613,0.765610971,0.730810468,0.682984,0.382984,8
31,0,2035,0,1,3,6,1,400,48550,0.772278151,0.900161609,0.917229913,0.530335,0.730335,6
33,0,1750,0,5,2,10,1,600,51250,0.738647899,0.913606572,0.738909411,0.526635,0.526635,11
40,1,3330,1,2,4,1,0,1000,65900,0.753739496,0.970910397,0.910464964,0.631727,0.631727,8
49,1,4785,0,3,3,2,1,1700,54800,0.668946218,0.903438678,0.9286463,0.640754,0.440754,6
27,0,4200,6,1,3,2,1,1200,54650,0.736064706,0.880005387,0.771437813,0.347409,0.347409,5
23,0,1640,0,1,2,5,1,1100,79500,0.767240336,0.90810738,0.776290333,0.486512,0.786512,3
47,0,5775,0,6,3,1,1,900,79650,0.609244538,0.811445053,0.432983278,0.47434,0.77434,4
45,0,2055,0,2,1,4,1,800,36200,0.626831092,0.818234872,0.676741358,0.576758,0.476758,7
46,1,5295,0,3,1,2,1,1900,88150,0.657762185,0.795755522,0.602289267,0.2149,0.4149,9
42,1,5997,1,4,1,3,1,400,71400,0.70384958,0.9002065,0.922511126,0.82076,0.72076,4
37,1,5000,0,3,6,3,1,700,85050,0.723452941,0.806013198,0.488580618,0.600807,0.600807,8
38,0,3090,0,4,6,3,1,600,58300,0.735578151,0.778977375,0.739249969,0.396929,0.496929,6
25,0,1770,0,2,2,2,1,700,51100,0.624120168,0.762075777,0.452047668,0.533515,0.533515,2
50,1,3690,0,1,2,3,1,550,77200,0.705423529,0.920362722,0.820998382,0.50741,0.60741,2
20,0,6075,0,3,1,7,1,500,38150,0.607704202,0.923718352,0.669408242,0.609726,0.309726,11
49,1,2110,0,3,4,2,0,900,34050,0.670333613,0.918118154,0.878544945,0.615678,0.615678,5
62,1,3145,0,4,3,3,1,600,62400,0.583488235,0.858704435,0.810739721,0.598819,0.498819,9
39,0,3780,0,6,7,4,1,400,45350,0.640722689,0.846415425,0.567011588,0.390306,0.490306,3
46,1,3675,0,3,6,3,1,1100,60900,0.690216807,0.904762974,0.760387654,0.472541,0.472541,10
40,0,6720,0,6,0,1,1,2800,69100,0.595121008,0.947353654,0.821376589,0.624485,0.724485,7
37,1,3320,0,3,4,3,1,1000,52700,0.383757983,0.844036182,0.645707817,0.56768,0.36768,11
21,1,3195,0,5,6,2,1,900,58250,0.649970588,0.88100422,0.736787342,0.746787,0.546787,5
36,0,3235,0,3,7,4,1,400,35400,0.758068067,0.793454839,0.702384161,0.641871,0.541871,16
40,0,3060,0,3,4,2,1,700,58750,0.759234454,0.881195008,0.83073765,0.820676,0.520676,3
67,0,3710,7,1,4,5,1,400,50650,0.760895798,0.926086371,0.953806503,0.539423,0.839423,3
58,0,3705,0,5,7,3,1,700,89500,0.83397479,0.849591489,0.606247609,0.653216,0.653216,2
47,0,2185,0,4,2,4,0,400,51800,0.761992437,0.875594811,0.934417813,0.799427,0.599427,4
48,0,3040,0,4,1,5,1,600,63750,0.755847899,0.970887951,0.889340969,0.666842,0.866842,4
35,0,3720,3,4,2,2,1,650,73550,0.602556303,0.904684414,0.834990344,0.553448,0.353448,5
45,1,5160,0,5,1,3,0,1100,67500,0.685457143,0.845091129,0.73698158,0.671346,0.471346,6
58,1,3285,0,2,2,3,1,400,61500,0.69884958,0.960720057,0.800949112,0.692953,0.592953,12
52,0,2525,0,3,6,2,1,800,67100,0.731988235,0.850893338,0.753955561,0.508233,0.508233,6
49,1,5795,0,2,2,4,1,1250,81650,0.789628571,0.902439846,0.77682085,0.536175,0.536175,4
23,0,4505,0,7,2,4,1,1100,56150,0.72572437,0.892339289,0.595906804,0.646313,0.646313,6
56,1,4458,0,2,1,0,1,700,74900,0.710172269,0.927118872,0.79631051,0.499431,0.699431,6
44,0,2535,0,9,2,3,1,600,37800,0.624331092,0.812702011,0.500491584,0.48354,0.78354,6
55,1,3880,0,2,8,1,1,800,51750,0.683156303,0.777798976,0.72274404,0.456496,0.456496,6
42,1,2720,5,0,2,4,0,500,54200,0.646882353,0.832734782,0.569903762,0.517454,0.617454,6
41,0,2120,6,1,2,3,1,700,59700,0.71732521,0.743064284,0.721125107,0.507681,0.807681,3
73,1,3580,0,3,1,3,0,800,70900,0.783091597,0.975332196,0.801038102,0.734353,0.634353,3
70,0,3035,0,2,2,3,1,1200,71300,0.554863025,0.800289549,0.594501789,0.534827,0.734827,6
43,0,2760,0,10,1,3,0,1350,66500,0.716042017,0.800356886,0.575884915,0.440895,0.640895,6
39,0,5145,0,1,1,3,1,400,50850,0.618308403,0.919150655,0.776088394,0.589059,0.389059,6
41,1,3060,0,2,2,4,0,800,72000,0.692782353,0.863058897,0.887251416,0.697167,0.497167,4
31,1,5590,0,4,5,2,1,1050,62150,0.799815966,0.968733166,0.838051941,0.835699,0.735699,7
29,1,2618,7,0,2,4,1,1100,73200,0.636080672,0.910206051,0.827021463,0.777607,0.877607,4
70,1,6113,0,2,2,3,1,700,46100,0.730560504,0.737374304,0.620446644,0.544645,0.444645,15
39,0,6050,0,6,7,4,1,700,67350,0.711043697,0.848558987,0.75542903,0.604943,0.604943,4
37,0,3330,0,5,4,2,1,800,59500,0.661321008,0.884528192,0.824384279,0.600869,0.600869,9
37,1,3115,6,0,2,7,1,600,73950,0.829889076,0.91585114,0.784790587,0.759837,0.859837,2
33,1,6145,0,3,2,1,1,1900,72000,0.680795798,0.932741516,0.744820399,0.814249,0.614249,9
37,0,2615,0,6,2,5,1,1000,58800,0.5632,0.931664123,0.927059883,0.865029,0.765029,5
57,0,3025,0,5,1,4,1,900,48800,0.783917647,0.937275543,0.854333683,0.628914,0.728914,10
35,0,7155,1,0,3,3,1,3200,61350,0.686605042,0.843026127,0.649706376,0.60082,0.50082,6
61,1,5423,6,0,2,8,1,1900,82750,0.491328571,0.902361286,0.75189938,0.670125,0.570125,8
47,1,3575,0,3,3,3,1,900,57750,0.753042857,0.904751751,0.64278655,0.837277,0.837277,6
36,0,2160,0,5,1,0,1,700,82100,0.745986555,0.857425031,0.666260222,0.52704,0.82704,10
40,0,4215,9,1,5,2,1,400,95100,0.86240084,0.975421979,0.876434001,0.597313,0.897313,3
63,1,5020,0,5,2,2,1,1099,52150,0.731527731,0.944963189,0.827943022,0.634398,0.834398,15
28,1,3120,0,4,6,4,1,400,35550,0.445068908,0.882193841,0.742508371,0.564297,0.464297,22
47,0,4610,0,6,2,8,1,3200,76500,0.615646218,0.913584126,0.767967204,0.324736,0.424736,8
28,0,2060,5,1,5,5,1,600,48650,0.657412605,0.862093733,0.658941653,0.449164,0.649164,4
55,1,6145,0,2,2,4,1,1900,85950,0.743115966,0.735298079,0.621961185,0.48758,0.38758,6
38,1,3034,0,8,7,3,1,850,66600,0.68149916,0.983199407,0.859307709,0.695873,0.595873,2
26,1,3560,0,6,6,4,1,4900,78800,0.681294118,0.894550189,0.727688973,0.650837,0.850837,4
38,0,5527,0,3,2,4,1,400,47050,0.60937563,0.89238418,0.613190539,0.304742,0.504742,16
30,0,2725,0,2,6,4,1,10200,64650,0.682788235,0.897860927,0.71059862,0.825154,0.625154,4
23,0,3160,0,1,1,10,0,2700,46550,0.603872269,0.864237296,0.826910225,0.533977,0.833977,16
74,1,2645,6,4,6,5,1,700,66650,0.503238655,0.841802837,0.551772056,0.738109,0.638109,4
60,1,2725,0,6,2,6,1,600,64800,0.794245378,0.957521548,0.793597171,0.698524,0.798524,7
41,0,3660,2,1,4,2,1,700,55950,0.561963866,0.841791614,0.611854833,0.708454,0.608454,9
46,0,3245,0,2,2,2,0,900,60850,0.646537815,0.841881397,0.68784029,0.620593,0.520593,12
48,1,6160,0,3,2,3,1,3700,50600,0.701605882,0.853093015,0.84356333,0.826475,0.526475,4
69,1,3055,6,1,6,3,1,400,48900,0.723365546,0.8866942,0.717482508,0.495733,0.495733,6
31,0,4680,0,6,6,4,1,700,64900,0.655717647,0.79914482,0.653232604,0.4777,0.4777,8
52,0,6640,0,6,5,2,1,600,52800,0.569763025,0.736375471,0.593104475,0.442678,0.442678,13
50,1,5762,6,4,7,4,1,500,51400,0.56317479,0.883405908,0.608303791,0.437794,0.337794,9
53,0,3280,3,0,6,3,1,600,56700,0.666992437,0.76663225,0.584241416,0.350023,0.350023,5
41,1,8917,1,3,1,3,1,2900,70850,0.755494118,0.929397109,0.865159656,0.783062,0.683062,8
54,0,1855,0,3,2,3,1,1100,81150,0.741380672,0.879960496,0.838306076,0.508912,0.708912,2
52,1,3040,0,5,6,4,1,1000,78300,0.722457143,0.795699407,0.429299606,0.383568,0.683568,2
53,1,5182,5,1,2,2,0,2000,88100,0.760056303,0.759943437,0.617196799,0.174042,0.474042,5
39,0,6550,5,0,6,1,1,900,53000,0.606403361,0.778910038,0.599403938,0.45297,0.35297,10
45,0,4985,0,6,6,4,1,10100,77800,0.802045378,0.924773299,0.877127096,0.634045,0.834045,6
37,0,3275,6,0,2,4,0,500,58050,0.974789916,0.730808942,0.443518321,0.567174,0.467174,10
65,0,5040,0,3,2,4,1,700,35900,0.441085714,0.846336865,0.520657225,0.65257,0.55257,7
42,1,5630,0,3,1,4,0,1000,35950,0.774084034,0.881037888,0.757907059,0.539108,0.439108,5
34,1,3035,0,3,2,3,0,1200,49300,0.676819328,0.76094227,0.422116233,0.512277,0.412277,11
52,0,1720,0,3,4,3,1,1100,51250,0.606172269,0.880027833,0.72014964,0.727629,0.627629,12
53,0,6225,0,7,1,0,1,3100,76250,0.690138655,0.727251302,0.471593802,0.724102,0.524102,9
21,0,1680,4,4,4,3,1,900,60200,0.678703361,0.855270246,0.762176866,0.660057,0.460057,12
54,0,3765,0,9,0,1,1,2500,70450,0.741747899,0.923796911,0.686324038,0.536983,0.736983,5
56,1,5000,0,3,1,4,0,1200,77750,0.760697479,0.921552343,0.731396603,0.468186,0.668186,6
54,0,3500,0,5,6,3,1,400,47000,0.602752101,0.851892171,0.539731883,0.799314,0.699314,7
49,1,6115,0,5,1,1,1,1050,78850,0.652626891,0.921552343,0.685521417,0.616145,0.616145,7
41,0,2442,1,2,4,3,1,1700,67350,0.725432773,0.903506015,0.950035553,0.742461,0.742461,9
45,0,2045,9,0,0,1,1,600,47650,0.703304202,0.810434997,0.712273172,0.550858,0.850858,8
34,0,3735,0,3,4,1,1,700,61350,0.702232773,0.855214132,0.599296124,0.386059,0.686059,4
44,1,2825,3,0,2,3,1,400,33550,0.7667,0.897928264,0.8033758,0.478332,0.678332,9
26,1,6600,1,3,2,1,1,500,48650,0.565234454,0.867671485,0.572264564,0.416114,0.516114,6
47,0,5662,0,3,4,1,0,600,59350,0.553357143,0.843026127,0.689038232,0.640055,0.740055,11
48,1,3195,0,3,2,3,1,1000,56850,0.844790756,0.897827258,0.792946004,0.638391,0.838391,2
69,1,3715,0,6,7,4,1,800,55550,0.75097395,0.973098851,0.835541397,0.83805,0.63805,2
46,0,2776,0,3,1,2,1,500,33750,0.597406723,0.855371252,0.824158382,0.646417,0.646417,5
52,1,4580,0,9,2,2,1,1300,95550,0.690041176,0.789167714,0.622644012,0.312227,0.312227,4
35,0,3745,0,3,5,3,1,600,64950,0.804816807,0.912574071,0.932147713,0.681141,0.681141,9
39,1,2235,6,2,5,2,1,400,71150,0.69092521,0.908073712,0.783234118,0.493751,0.593751,2
40,0,1776,0,3,2,7,1,500,43000,0.687183193,0.831814509,0.535924995,0.626565,0.626565,4
22,1,3540,0,3,1,3,1,800,38550,0.661094118,0.906951428,0.865456574,0.750004,0.550004,4
55,1,4685,0,5,6,4,1,800,59250,0.47555042,0.893427904,0.830294411,0.391393,0.691393,8
45,1,5250,1,5,6,3,1,800,75750,0.650613445,0.892406626,0.563594031,0.65712,0.85712,8
25,0,3615,6,1,1,0,1,500,23700,0.724642017,0.737340636,0.772663136,0.578229,0.478229,23
33,1,3640,0,7,1,7,1,800,58100,0.767085714,0.958531604,0.793839327,0.596079,0.496079,5
43,0,3530,0,5,6,3,1,700,79550,0.691009244,0.98664482,0.959900605,0.924608,0.824608,3
35,1,1785,0,4,3,1,1,500,54600,0.756294118,0.881071557,0.822619882,0.767599,0.667599,10
41,1,7135,5,1,6,2,1,400,51400,0.567692437,0.747643203,0.40011004,0.266652,0.466652,12
59,0,5070,0,2,1,4,1,600,60650,0.626132773,0.818234872,0.802419158,0.517837,0.417837,12
48,1,6630,0,5,9,1,1,1350,72600,0.650136134,0.729641767,0.504751979,0.523893,0.523893,12
34,0,3455,6,1,5,3,1,1300,84650,0.737390756,0.761121835,0.638921476,0.421675,0.621675,6
18,1,5040,0,3,4,1,1,1100,49650,0.771279832,0.850803555,0.596676909,0.475555,0.475555,15
32,1,6235,0,4,1,4,0,1900,65950,0.724898319,0.867581702,0.758424741,0.463303,0.563303,22
39,0,4670,0,10,2,3,1,600,58350,0.622255462,0.864181182,0.849217616,0.805307,0.505307,17
66,1,5035,0,10,2,2,1,1100,61000,0.782677311,0.952976297,0.890930809,0.560059,0.460059,8
43,0,4800,0,2,5,2,1,600,43950,0.655615966,0.790121656,0.719884381,0.409111,0.709111,12
38,0,7155,0,6,6,3,1,9900,74250,0.631844538,0.927141318,0.875591163,0.556791,0.756791,6
42,0,3345,0,2,5,2,0,400,87650,0.700984874,0.851981954,0.717004187,0.628625,0.828625,2
47,1,3030,0,2,9,2,1,600,62550,0.742243697,0.911395672,0.692734739,0.617931,0.717931,5
50,1,2240,5,1,2,5,0,700,47750,0.687815126,0.885650476,0.510425945,0.707249,0.507249,9
31,1,2040,0,3,1,4,0,400,49350,0.838939496,0.873249237,0.734736294,0.828142,0.528142,5
40,0,3550,0,2,2,2,1,400,62750,0.673612605,0.862026396,0.607751882,0.514448,0.514448,2
61,1,5205,0,6,1,8,0,700,98500,0.809665546,0.827336595,0.695191376,0.706401,0.706401,5
48,0,3640,1,3,5,3,1,1700,38000,0.640671429,0.968609714,0.811041773,0.816217,0.716217,7
60,1,5200,0,9,2,2,0,1800,98900,0.800805882,0.902383731,0.781159112,0.597719,0.797719,5
42,0,5106,0,3,7,3,0,800,47850,0.783860504,0.85631397,0.899857188,0.703796,0.703796,2
43,0,2095,0,7,2,3,1,700,56600,0.692069748,0.775666637,0.880955376,0.555118,0.455118,7
34,0,1710,0,1,2,4,0,800,32600,0.656110084,0.801456725,0.800147347,0.595712,0.495712,15
46,0,3410,0,3,2,3,1,800,60550,0.817367227,0.915884809,0.786380427,0.616649,0.716649,6
32,0,2869,0,4,6,2,1,750,50750,0.660536134,0.879893159,0.453285826,0.775815,0.475815,4
53,0,7130,0,4,2,4,1,1200,68850,0.719710924,0.932651733,0.825620726,0.566207,0.666207,4
46,1,2205,1,4,2,3,0,500,40450,0.558998319,0.785744748,0.468655421,0.481618,0.481618,7
32,1,2055,6,1,6,4,1,700,48200,0.753205882,0.939542557,0.707506219,0.491168,0.491168,6
20,0,2617,6,1,5,3,1,700,52950,0.564237815,0.79464446,0.511923373,0.304184,0.604184,12
39,1,3785,0,7,1,7,1,1200,84050,0.641112605,0.943975579,0.823053708,0.870453,0.570453,2
29,0,4344,0,5,2,6,0,701,69000,0.577705882,0.772288562,0.595293286,0.605715,0.605715,5
53,1,2079,0,9,6,3,1,400,56550,0.676731092,0.84864877,0.565954832,0.480469,0.780469,7
62,1,4620,0,1,2,3,0,800,92250,0.753598319,0.867637816,0.698754397,0.690236,0.590236,3
46,1,3165,0,5,1,6,0,400,59300,0.76292521,0.800401778,0.645090021,0.701869,0.601869,6
42,1,5000,0,5,3,2,1,800,30300,0.536152101,0.94500808,0.79752471,0.508676,0.308676,13
30,0,4280,0,2,2,3,1,400,81000,0.715242857,0.865337134,0.749808115,0.943203,0.843203,4
53,1,1690,0,11,8,3,0,400,82200,0.729744538,0.924840636,0.892456474,0.584817,0.784817,2
51,1,4115,0,4,4,2,1,700,50650,0.635263025,0.877749596,0.620847099,0.563908,0.563908,9
45,1,5350,0,10,2,8,1,500,62300,0.671522689,0.88001661,0.829295841,0.730506,0.830506,4
50,0,2440,6,1,7,2,1,450,36400,0.712633613,0.797943976,0.610090436,0.400462,0.600462,4
25,1,3019,1,1,2,3,0,700,76400,0.674911765,0.856482313,0.715167913,0.792085,0.792085,3
40,1,5035,0,4,5,2,1,1350,92250,0.637563025,0.764466242,0.631923784,0.575472,0.475472,3
48,0,2969,0,2,2,2,1,600,47400,0.506230252,0.876503861,0.66672143,0.404056,0.504056,7
45,1,4640,0,5,2,8,1,700,72700,0.755656303,0.831657389,0.704727849,0.459871,0.759871,5
31,0,3625,0,3,1,4,1,700,43800,0.678272269,0.866459418,0.745905392,0.555772,0.355772,5
33,0,5090,0,1,3,8,1,1900,86400,0.624241176,0.905705692,0.623387592,0.492947,0.692947,4
35,0,5005,0,7,1,3,0,900,61450,0.673333613,0.962998294,0.792597746,0.672354,0.872354,3
19,0,3390,9,2,1,3,0,600,42550,0.493293277,0.858625875,0.579836412,0.756457,0.656457,12
45,0,5045,0,6,6,3,1,2400,75100,0.729152101,0.901373676,0.911868267,0.589432,0.689432,4
32,1,5582,0,2,5,3,1,900,64400,0.686760504,0.921473783,0.792764602,0.876425,0.876425,5
49,1,2605,0,4,2,5,1,600,65250,0.592647059,0.897860927,0.813767947,0.584017,0.484017,9
48,1,2665,0,6,1,2,1,1200,60600,0.623339496,0.873305351,0.771907577,0.471104,0.571104,10
59,0,3595,0,6,6,4,1,1100,44100,0.648729412,0.888916322,0.780900698,0.60103,0.50103,6
41,0,2456,0,3,2,4,1,900,38000,0.7192,0.923662237,0.746702023,0.470806,0.770806,3
31,0,3700,0,2,2,2,0,900,57150,0.600326891,0.986577482,0.772112939,0.499801,0.599801,8
47,0,3805,0,1,2,3,1,400,39300,0.77662437,0.894606303,0.670299853,0.817913,0.517913,8
37,0,3210,0,6,6,3,1,701,63450,0.700782353,0.932651733,0.601265882,0.657515,0.657515,8
28,0,2667,0,2,3,3,1,400,52700,0.731513445,0.958486712,0.96385638,0.574675,0.774675,3
23,0,2585,0,2,2,3,0,1000,64800,0.805943697,0.902372509,0.76686852,0.811226,0.811226,5
54,0,5190,0,4,2,1,1,900,35850,0.720943697,0.849737386,0.827160938,0.471375,0.571375,6
42,1,2645,0,3,4,7,1,600,39750,0.652614286,0.893517687,0.67458763,0.56843,0.46843,8
29,0,3445,0,3,2,3,1,700,54850,0.752522689,0.877816933,0.763439839,0.541728,0.841728,2
28,1,2720,0,6,4,3,1,1100,63100,0.526302521,0.860971449,0.623161694,0.689221,0.489221,6
61,0,1795,6,1,7,3,1,1100,55350,0.739530252,0.885650476,0.746427352,0.56088,0.76088,5
37,1,6510,0,5,7,3,1,1199,60450,0.64089916,0.850747441,0.512035466,0.526875,0.726875,8
51,0,5765,0,6,7,4,1,900,62300,0.685692437,0.854226522,0.684415032,0.281372,0.581372,4
52,0,2150,0,2,2,2,0,400,57500,0.787941176,0.874259293,0.595424204,0.832299,0.632299,3
29,0,3165,5,1,5,3,1,1200,37400,0.644944538,0.855393697,0.699942071,0.463113,0.763113,9
50,1,5537,0,3,4,2,1,900,56150,0.558231092,0.889028551,0.617017963,0.755528,0.655528,6
49,0,6115,0,7,2,7,1,1100,55050,0.568351261,0.865382025,0.645356135,0.394451,0.494451,6
43,0,1680,0,2,1,1,1,500,60900,0.652052101,0.725208745,0.598278729,0.585166,0.585166,3
33,0,5657,0,2,2,3,1,700,75050,0.722539496,0.966488598,0.929362498,0.93305,0.73305,10
39,1,3190,0,2,2,4,0,750,76050,0.732806723,0.929352218,0.775823136,0.55373,0.35373,14
29,1,3095,6,0,6,3,0,500,42050,0.510335294,0.844013737,0.621493988,0.652857,0.452857,9
47,0,2185,0,3,1,4,0,800,45000,0.839217647,0.848547764,0.71729426,0.542498,0.742498,15
42,0,4608,4,5,1,3,1,900,45050,0.703484034,0.958565272,0.835909336,0.51658,0.61658,3
26,0,2725,0,1,1,3,0,700,53300,0.507894118,0.966387592,0.799816201,0.726339,0.826339,6
36,0,5743,0,2,3,2,1,900,54650,0.764346218,0.957521548,0.876966229,0.588709,0.488709,9
35,0,4785,0,10,2,3,0,2500,76400,0.651273109,0.852958341,0.617955781,0.384281,0.684281,6
47,1,5189,6,3,6,4,0,700,30000,0.719266387,0.821725175,0.58166413,0.548111,0.448111,5
44,1,4500,0,2,2,4,1,400,52800,0.614721849,0.900262614,0.76990787,0.734369,0.634369,10
64,0,3795,0,3,2,2,1,700,38550,0.747984874,0.799189711,0.524121844,0.718686,0.618686,8
30,0,2412,4,0,3,3,1,700,57900,0.51522521,0.853003232,0.836310647,0.485831,0.585831,6
45,0,6645,0,5,4,2,1,600,50000,0.701594118,0.852947118,0.703474288,0.692353,0.492353,6
41,0,2835,0,3,3,3,1,400,62250,0.736382353,0.905694469,0.798122825,0.780294,0.780294,2
44,1,2342,0,2,2,3,1,800,48200,0.666692437,0.930496947,0.798421455,0.746102,0.446102,7
33,0,4245,0,6,1,4,0,700,72850,0.699210084,0.956365595,0.707775756,0.630526,0.730526,5
56,1,3020,0,3,2,3,0,600,90400,0.807038655,0.951764231,0.761239904,0.713972,0.813972,4
30,1,3075,0,6,2,4,0,1000,43050,0.711140336,0.945019303,0.711331932,0.735679,0.735679,9
24,0,1095,4,9,5,3,1,500,53300,0.521996639,0.887928713,0.666612759,0.366052,0.666052,7
